company_id,company_name,domain,website_url,phone_raw,phone_e164,phone_valid,phone_type,address,city,state,country,zip,categories,source_tags,rating,review_count,place_id,lat,lng,emails_found,primary_email,ai_outreach_line,lead_score,owner_name,enrichment_industry,enrichment_employee_count,enrichment_linkedin_url,linkedin_contacts,ai_email_pattern
727d0cf1406954cb,Roof Squad,,https://www.roofsquad.com/?utm_source=Google+Business+Profile&utm_medium=organic&utm_campaign=GBPHouston,+17134898064,+17134898064,True,mobile,"Roof Squad, 19407 Park Row Blvd Suite 130, Houston, TX 77084","Houston, TX",Open 24 hours,US,,"['Roofing contractor', 'Gutter service']",['gmaps'],4.8,,ChIJ47904GjZQIYR9T318b-5g8A,29.790894599999998,-95.71081579999999,[],,Loved how Roof Squad presents their product—quick question about boosting demo conversions.,40,,,,,,
a7be3ec78493809a,12 Stones Roofing & Construction,,https://12stonesroofing.com/,+18328159463,+18328159463,True,mobile,"12 Stones Roofing & Construction, 6933 Olson Ln, Pasadena, TX 77505","Pasadena, TX",Open 24 hours,US,,"['Roofing contractor', 'Construction company']",['gmaps'],4.9,,ChIJsw9lv5S_QIYRszs2WOIop-4,29.6593856,-95.1310786,[],,Loved how 12 Stones Roofing & Construction presents their product—quick question about boosting demo conversions.,40,,,,,,
2658467edfcb64ab,Jl Roofing,,https://jlroofingtx.com/,+18322505720,+18322505720,True,mobile,"JL ROOFING, 8923 Ley Rd, Houston, TX 77078","Houston, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJq6C2fg27QIYRFgohoisH3zQ,29.8310873,-95.2594968,[],,Loved how Jl Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
330c0fef1f06563d,New Image Roofing & Roof Coatings Of Houston,,,+18324217474,+18324217474,True,mobile,,,Open 24 hours,US,,"['Roofing contractor', 'Service establishment', 'Water damage restoration service']",['gmaps'],4.8,,ChIJ8csXKTC_QIYRQ-7onqUb4Cg,29.8758745,-95.465351,[],,Loved how New Image Roofing & Roof Coatings Of Houston presents their product—quick question about boosting demo conversions.,20,,,,,,
92c68943c537c0c2,Full Scale Roofing,,https://fullscaleroofing.com/,+18323217663,+18323217663,True,mobile,"Full Scale Roofing, 2323 Clear Lake City Blvd #180-129, Houston, TX 77062","Houston, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJ087D33ecQIYRN1ZXWQn3FDc,29.5924637,-95.1405075,[],,Loved how Full Scale Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
d2470a5bf5dfc313,Integris Roofing Houston,,http://www.integrisroofing.com/?utm_campaign=gmb,+17135876195,+17135876195,True,mobile,"Integris Roofing Houston, 1217 W Loop N Fwy #120, Houston, TX 77055","Houston, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJ52jl_u_BQIYRnRxblGxoT6U,29.789519199999997,-95.4544301,[],,Loved how Integris Roofing Houston presents their product—quick question about boosting demo conversions.,40,,,,,,
27adf294b13a2661,Envzn Roofing And Restoration Llc,,https://www.envznroofingandrestoration.com/,+13463340953,+13463340953,True,mobile,"ENVZN ROOFING AND RESTORATION LLC, 5433 Kelley St, Houston, TX 77026","Houston, TX",Open 24 hours,US,,"['Roofing contractor', 'General contractor', 'Construction company']",['gmaps'],5.0,,ChIJsTiB4DJj72gRd5Wsm_W2dqw,29.813985499999998,-95.3145237,[],,Loved how Envzn Roofing And Restoration Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
9f46679da2caeae0,Stand Up Roofing & Construction Llc,,http://www.standuproofing.com/,+19402907663,+19402907663,True,mobile,"Stand Up Roofing & Construction LLC, 354 Mc Donnell St Suite 6, Lewisville, TX 75057","Lewisville, TX",Open 24 hours,US,,"['Roofing contractor', 'General contractor']",['gmaps'],5.0,,ChIJ0SKKkUyjiGwRKOzwYZVC8oo,33.0315866,-96.9879495,[],,Loved how Stand Up Roofing & Construction Llc presents their product—quick question about boosting demo conversions.,40,,,,,,
4dc3d082c84ef6bd,Dallas Custom Roofing,,http://www.dallascustomroofing.com/,+19728277928,+19728277928,True,mobile,"Dallas Custom Roofing, 5055 W Park Blvd, Plano, TX 75093","Plano, TX",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJpQIQJechTIYR6OslG_EdX0Y,33.0296042,-96.7988475,[],,Loved how Dallas Custom Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
c03473ce8f09eb16,American Pride Roofing,,http://www.americanprideroofing.com/,+19728508331,+19728508331,True,mobile,"American Pride Roofing, 5201 S Colony Blvd #699, The Colony, TX 75056","The Colony, TX",Open 24 hours,US,,"['Roofing contractor', 'Construction company', 'Contractor', 'Roofing supply store']",['gmaps'],4.6,,ChIJq_qVp9g6TIYRS2mrSHCB0Ac,33.0849757,-96.87757359999999,[],,Loved how American Pride Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
56dd71ad83edf695,Storm-pros Roofing,,https://storm-prosroofing.com/,+16823933884,+16823933884,True,mobile,"Storm-Pros Roofing, 10601 Clarence Dr, Frisco, TX 75033","Frisco, TX",Open 24 hours,US,,"['Roofing contractor', 'Fence contractor', 'Property maintenance']",['gmaps'],4.9,,ChIJ-2r-StSb3qwRAaZ9wZRyYbE,33.1658518,-96.8230833,[],,Loved how Storm-pros Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
44f8b7a5303e0973,Ascend Roofing,,https://ascend-roofing.com/,+12147257577,+12147257577,True,mobile,"Ascend Roofing, 4800 Printers Way, Frisco, TX 75033","Frisco, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJnTOIts5ov08RL5Q8mJpxoVA,33.1573376,-96.8449998,[],,Loved how Ascend Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
24859a728fb3c3e6,Xperience Roofing,,http://xperienceroofing.com/,+12144443581,+12144443581,True,mobile,"Xperience Roofing, 6160 Warren Pkwy Suite, 100, Frisco, TX 75034","Frisco, TX",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],4.9,,ChIJy8XIggU9TIYR5-CVpoDkFpA,33.1071885,-96.8331738,[],,Loved how Xperience Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
df5bde5d3533c0b1,Roof Raiders & Co.,,https://www.roofraidersandco.com/,+12143263106,+12143263106,True,mobile,"Roof Raiders & Co., 7950 Legacy Dr Suite 400, Plano, TX 75024","Plano, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJo7tRYrEceK4R92Qeq2aPMsY,33.085561999999996,-96.8373235,[],,Loved how Roof Raiders & Co. presents their product—quick question about boosting demo conversions.,40,,,,,,
aa0810052b3e0792,Topline Roofing Frisco,,,+12146174269,+12146174269,True,mobile,"Topline Roofing Frisco, 5 Cowboys Way STE 300, Frisco, TX 75034","Frisco, TX",Closed ⋅ Opens 8 AM,US,,['Roofing contractor'],['gmaps'],5.0,,ChIJsVmXFKg9TIYR0shH95IUaRY,33.1096328,-96.8289659,[],,Loved how Topline Roofing Frisco presents their product—quick question about boosting demo conversions.,20,,,,,,
f388f3e7331f0364,Crystal Roofing & Construction,,http://crystalroofingusa.com/,+12144713273,+12144713273,True,mobile,"Crystal Roofing & Construction, 2709 Dover Drive, Lewisville, TX 75056","Lewisville, TX",Open 24 hours,US,,['Roofing contractor'],['gmaps'],4.8,,ChIJh-53EZklTIYRuD8dF9DoNVk,33.053854,-96.9073848,[],,Loved how Crystal Roofing & Construction presents their product—quick question about boosting demo conversions.,40,,,,,,
7a94645ce8440dea,Szott's Roofing,,https://szotts.com/,+12143081376,+12143081376,True,mobile,"Szott's Roofing, 2701 Little Elm Pkwy Ste 100-431, Little Elm, TX 75068","Little Elm, TX",Open 24 hours,US,,"['Roofing contractor', 'Construction company', 'Consultant', 'Fence contractor', 'Gutter service', 'Painting', 'Water damage restoration service', 'Waterproofing service', 'Window installation service']",['gmaps'],5.0,,ChIJczcmiD05TIYRzwiW6xU03KA,33.1705441,-96.8902708,[],,Loved how Szott's Roofing presents their product—quick question about boosting demo conversions.,40,,,,,,
12570ca748457d5b,Crown Roofing,dependableroofing.com,,(448) 650-5521,+14486505521,True,mobile,,New York,CA,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],3.6,121.0,,,,"[{'email': 'hello@dependableroofing.com', 'source': 'hunter', 'validation': {'is_valid': False, 'is_disposable': False, 'mx_found': False, 'deliverability': 'unknown'}}, {'email': 'sales@dependableroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high'}}]",sales@dependableroofing.com,Loved how Crown Roofing presents their product—quick question about boosting demo conversions.,60,,Software,110.0,https://www.linkedin.com/company/dependableroofing,[],
d4fbe57db3c21136,Excellence Roofing,preferredroofing.co,https://preferredroofing.co,(780) 427-2077,+17804272077,True,mobile,,San Francisco,NY,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],4.6,446.0,,,,"[{'email': 'hello@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'medium'}}, {'email': 'sales@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': True, 'mx_found': True, 'deliverability': 'low'}}, {'email': 'jane.doe@preferredroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high'}}]",jane.doe@preferredroofing.co,Loved how Excellence Roofing presents their product—quick question about boosting demo conversions.,90,Mike Martinez,Software,110.0,https://www.linkedin.com/company/preferredroofing,[],
72bf08e1ed5f3837,Summit Roofing,firstchoiceroofing.com,https://firstchoiceroofing.com,(334) 893-7762,+13348937762,True,mobile,,,TX,USA,,"['Roofing', 'Construction', 'Home Improvement']",['yelp'],4.1,373.0,,,,"[{'email': 'hello@firstchoiceroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high', 'raw': {'status': True, 'message': 'The email seems valid.', 'data': {'server': 'firstchoiceroofing-com.mail.protection.outlook.com', 'priority': 0, 'domain': 'firstchoiceroofing.com', 'valid_domain': True, 'ipv4': '52.101.40.2', 'addresses': [{'ip': '52.101.40.2', 'type': 'IPv4'}, {'ip': '52.101.8.46', 'type': 'IPv4'}, {'ip': '52.101.41.58', 'type': 'IPv4'}, {'ip': '52.101.8.42', 'type': 'IPv4'}, {'ip': '2a01:111:f403:f802::2', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c803::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c946::2', 'type': 'IPv6'}, {'ip': '2a01:111:f403:f807::1', 'type': 'IPv6'}], 'asn_data': {'52.101.40.2': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.8.46': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.41.58': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.8.42': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}}}}}}, {'email': 'sales@firstchoiceroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high', 'raw': {'status': True, 'message': 'The email seems valid.', 'data': {'server': 'firstchoiceroofing-com.mail.protection.outlook.com', 'priority': 0, 'domain': 'firstchoiceroofing.com', 'valid_domain': True, 'ipv4': '52.101.40.2', 'addresses': [{'ip': '52.101.40.2', 'type': 'IPv4'}, {'ip': '52.101.8.46', 'type': 'IPv4'}, {'ip': '52.101.41.58', 'type': 'IPv4'}, {'ip': '52.101.8.42', 'type': 'IPv4'}, {'ip': '2a01:111:f403:f802::2', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c803::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c946::2', 'type': 'IPv6'}, {'ip': '2a01:111:f403:f807::1', 'type': 'IPv6'}], 'asn_data': {'52.101.40.2': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.8.46': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.41.58': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.8.42': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}}}}}}]",hello@firstchoiceroofing.com,Loved how Summit Roofing presents their product—quick question about boosting demo conversions.,70,Daniel Miller,,,,[],
78fe4fe17ac8db5b,Master Roofing,superiorroofing.com,https://superiorroofing.com,,,,,,Austin,CA,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],3.5,0.0,,,,"[{'email': 'hello@superiorroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high', 'raw': {'status': True, 'message': 'The email seems valid.', 'data': {'server': 'superiorroofing-com.mail.protection.outlook.com', 'priority': 0, 'domain': 'superiorroofing.com', 'valid_domain': True, 'ipv4': '52.101.10.8', 'addresses': [{'ip': '52.101.10.8', 'type': 'IPv4'}, {'ip': '52.101.41.54', 'type': 'IPv4'}, {'ip': '52.101.194.15', 'type': 'IPv4'}, {'ip': '52.101.11.3', 'type': 'IPv4'}, {'ip': '2a01:111:f403:c91d::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c931::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:f90a::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c946::2', 'type': 'IPv6'}], 'asn_data': {'52.101.10.8': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.41.54': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.194.15': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.11.3': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}}}}}}]",hello@superiorroofing.com,Loved how Master Roofing presents their product—quick question about boosting demo conversions.,60,,,,,[],
0863e71c60fd66bb,Noble Roofing,masterroofing.co,https://masterroofing.co,,,,,,New York,TX,USA,,"['Roofing', 'Construction', 'Home Improvement']",['yelp'],4.4,276.0,,,,"[{'email': 'hello@masterroofing.co', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'high', 'raw': {'status': True, 'message': 'The email seems valid.', 'data': {'server': 'masterroofing-co.mail.protection.outlook.com', 'priority': 0, 'domain': 'masterroofing.co', 'valid_domain': True, 'ipv4': '52.101.41.22', 'addresses': [{'ip': '52.101.41.22', 'type': 'IPv4'}, {'ip': '52.101.42.9', 'type': 'IPv4'}, {'ip': '52.101.10.6', 'type': 'IPv4'}, {'ip': '52.101.11.2', 'type': 'IPv4'}, {'ip': '2a01:111:f403:c902::7', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c946::7', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c922::', 'type': 'IPv6'}, {'ip': '2a01:111:f403:c946::6', 'type': 'IPv6'}], 'asn_data': {'52.101.41.22': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.42.9': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.10.6': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}, '52.101.11.2': {'range': '52.96.0.0/12', 'countryCode': 'US', 'ASN': '8075', 'registrar': 'arin', 'dateString': '2015-11-24', 'description': 'MICROSOFT-CORP-MSN-AS-BLOCK, US'}}}}}}]",hello@masterroofing.co,Loved how Noble Roofing presents their product—quick question about boosting demo conversions.,80,Richard Garcia,Software,110.0,https://www.linkedin.com/company/masterroofing,[],
c203eee161ffddb1,First Choice Roofing,nobleroofing.co,https://nobleroofing.co,(431) 934-7354,+14319347354,True,mobile,,Austin,CA,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],,,,,,[],,Loved how First Choice Roofing presents their product—quick question about boosting demo conversions.,30,David Miller,,,,[],first.last@nobleroofing.co
5e34935afe568a57,Top Roofing,excellenceroofing.net,https://excellenceroofing.net,(305) 236-7214,+13052367214,True,mobile,,,TX,USA,,"['Roofing', 'Construction', 'Home Improvement']",['yelp'],4.0,204.0,,,,[],,Loved how Top Roofing presents their product—quick question about boosting demo conversions.,40,Daniel Martinez,Software,60.0,https://www.linkedin.com/company/excellenceroofing,[],first.last@excellenceroofing.net
697ffc7a41200fee,Peak Roofing,expertroofing.com,https://expertroofing.com,(482) 762-2808,,False,unknown,,Chicago,TX,USA,,"['Roofing', 'Construction', 'Contractor']",['yelp'],3.5,7.0,,,,"[{'email': 'hello@expertroofing.com', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': False, 'mx_found': True, 'deliverability': 'medium'}}]",hello@expertroofing.com,Loved how Peak Roofing presents their product—quick question about boosting demo conversions.,70,Charles Martinez,Software,85.0,https://www.linkedin.com/company/expertroofing,[],
5d5f3d93fc5c2b42,Sturdy Roofing,roofingexperts.net,https://roofingexperts.net,(248) 806-4019,+12488064019,True,mobile,,,IL,USA,,"['Roofing', 'Construction', 'Home Improvement']",['yelp'],4.6,255.0,,,,"[{'email': 'hello@roofingexperts.net', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': True, 'mx_found': True, 'deliverability': 'low'}}, {'email': 'sales@roofingexperts.net', 'source': 'hunter', 'validation': {'is_valid': False, 'is_disposable': False, 'mx_found': False, 'deliverability': 'unknown'}}, {'email': 'jane.doe@roofingexperts.net', 'source': 'hunter', 'validation': {'is_valid': True, 'is_disposable': True, 'mx_found': True, 'deliverability': 'low'}}]",jane.doe@roofingexperts.net,Loved how Sturdy Roofing presents their product—quick question about boosting demo conversions.,90,Mike Williams,Software,85.0,https://www.linkedin.com/company/roofingexperts,[],
9ac43198ba09e910,Roofing Specialists,roofingspecialists.com,https://roofingspecialists.com,(248) 295-2368,+12482952368,True,mobile,,,IL,USA,,"['Roofing', 'Construction', 'Home Improvement']",['yelp'],4.3,179.0,,,,[],,Loved how Roofing Specialists presents their product—quick question about boosting demo conversions.,50,Daniel Rodriguez,Software,60.0,https://www.linkedin.com/company/roofingspecialists,[],first.last@roofingspecialists.com
